"PROVIDER_NPI","GROUP_NPI","TIN","PROVIDER_LAST_NAME","PROVIDER_FIRST_NAME","PROVIDER_CREDENTIAL","SPECIALTY_CODE","SPECIALTY_DESC","TAXONOMY_CODE","PRIMARY_CARE_FLAG","NETWORK_STATUS","NETWORK_EFFECTIVE_DATE","NETWORK_TERM_DATE","ACCEPTING_NEW_PATIENTS","TELEHEALTH_ENABLED","QUALITY_TIER","PRACTICE_ADDRESS_LINE1","PRACTICE_CITY","PRACTICE_STATE","PRACTICE_ZIP","PRACTICE_COUNTY_CODE","PRACTICE_LATITUDE","PRACTICE_LONGITUDE","PRACTICE_PHONE","CREDENTIAL_STATUS","CREDENTIAL_EXPIRY_DATE","BOARD_CERTIFIED","MALPRACTICE_FLAG","CLAIM_VOLUME_30D","RISK_FLAG_VOLUME_30D","AVG_RISK_SCORE_PANEL","_SOURCE_SYSTEM","_LOADED_AT","_RECORD_HASH"
"1800302657","2540459436","794098361","Acosta","David","MD","11","Medical Oncology","774771058X","FALSE","IN_NETWORK","2023-04-20","","FALSE","TRUE","TIER_1","821 Dawson Turnpike","San Francisco","CA","95014","06085","37.5722934","-121.8997976","064-890-9010","ACTIVE","2027-05-23","TRUE","FALSE","249","5","2.3503","CAQH_PROVIEW","2026-09-15 10:31:41","caec56360c4d65ce589fb3ef07e0cbea770bb63a96425ad481f616d270c576a2"
"1643475260","","765844292","Williams","Darrell","MD","01","Internal Medicine / General Practice","901946435X","FALSE","IN_NETWORK","2023-06-28","","TRUE","TRUE","TIER_2","1847 Jamie Spur Apt. 461","Oakland","CA","94131","06085","37.2386336","-122.2579892","849-926-1891","ACTIVE","2027-09-21","TRUE","FALSE","74","26","2.5257","CAQH_PROVIEW","2026-09-15 10:31:41","b8a4cf9a25ccf6020628ded51eb5b072a3e19db63e833fed120ec6fb5285d7dc"
"1470494952","","732331787","Campbell","Kristen","MD","24","Family Practice","775519335X","TRUE","IN_NETWORK","2024-05-07","","TRUE","TRUE","TIER_3","93483 Warner Hill Apt. 087","Oakland","CA","93722","06085","37.6246954","-122.0970994","375-300-1197","ACTIVE","2027-07-15","TRUE","FALSE","164","36","0.6448","CAQH_PROVIEW","2026-09-15 10:31:41","e21815c37f4123639a15b546931df58d1297102bde843e1deee1b984e7fbcd4e"
"1743494332","2191795596","583773375","Hernandez","Christopher","DDS","11","Medical Oncology","875944748X","FALSE","PREFERRED","2021-10-25","","TRUE","FALSE","TIER_3","143 Hinton Hill","Sacramento","CA","94121","06085","37.6030196","-122.1355692","470-120-4556","ACTIVE","2028-09-13","TRUE","FALSE","67","1","2.0492","CAQH_PROVIEW","2026-09-15 10:31:41","3bc849b253c95c9e21af1ed8a8808026fa1b9dd982ef9cfd46919c5fc20c2081"
"1587466702","2649754205","486683631","Rodgers","Cody","MD","66","Rheumatology","524583294X","FALSE","PREFERRED","2026-03-14","","TRUE","FALSE","TIER_2","22557 Johns Course","San Francisco","CA","94123","06085","37.742393","-122.1292195","552-166-7467","ACTIVE","2027-07-08","TRUE","FALSE","217","30","2.4093","CAQH_PROVIEW","2026-09-15 10:31:41","c200b5c71d5b96379ddd0ad247e707845c9fe7ec5ffbaa3fae81f2a94b53a0e0"
"1188246628","2203054880","529444337","Marsh","Deborah","DO","97","General Practice","277394348X","TRUE","IN_NETWORK","2024-04-24","","TRUE","TRUE","TIER_3","20216 Pham Springs","Oakland","CA","94115","06085","36.9531767","-121.8224138","729-659-0277","ACTIVE","2027-10-29","FALSE","FALSE","163","34","0.909","CAQH_PROVIEW","2026-09-15 10:31:41","6b9188caae90a56380e4506f36da3f33204b906ad87819480274312230ee08f1"
"1915330243","","716908764","Rodriguez","Robert","MD","24","Family Practice","450194069X","TRUE","IN_NETWORK","2024-07-07","","TRUE","TRUE","TIER_2","45089 Tiffany Skyway","San Jose","CA","95126","06085","37.1792353","-122.1807607","588-916-3756","ACTIVE","2028-01-02","FALSE","FALSE","168","19","1.0121","CAQH_PROVIEW","2026-09-15 10:31:41","be7c9d3d867083343666017e41829d4799b4b1acc3bbc2bf230dc3fe1d88df7a"
"1922309126","2757657770","257733140","Hernandez","Margaret","MD","78","Cardiovascular Disease","845105527X","FALSE","IN_NETWORK","2024-11-11","","TRUE","TRUE","TIER_2","28772 Karen Islands","San Jose","CA","94121","06085","37.525924","-121.6699316","354-083-8663","ACTIVE","2027-04-11","TRUE","FALSE","97","37","1.5668","CAQH_PROVIEW","2026-09-15 10:31:41","15d4953a771d6d4319d1114fabff6746a9c8325d4a3454e564d999de20d47b25"
"1234206305","2177048014","907878474","Miller","Sean","MD","01","Internal Medicine / General Practice","676126506X","FALSE","IN_NETWORK","2023-07-03","","TRUE","TRUE","TIER_1","77517 Curtis Loop Apt. 880","Oakland","CA","93727","06085","37.0877364","-121.5390587","199-488-3755","ACTIVE","2027-06-06","FALSE","FALSE","124","32","1.2746","CAQH_PROVIEW","2026-09-15 10:31:41","0c7a69ba043e71191950100933c8c212fbc8f7578d6a4ca15f4eb6fd97c96866"
"1373334269","2765263050","914243754","Bryan","Lisa","MD","08","Geriatrics","355322132X","FALSE","IN_NETWORK","2025-05-27","","TRUE","FALSE","TIER_1","8997 Baldwin Crescent Apt. 305","Oakland","CA","94578","06085","37.128799","-121.8512987","548-851-0272","ACTIVE","2027-11-21","FALSE","FALSE","146","1","2.4182","CAQH_PROVIEW","2026-09-15 10:31:41","59419d68d465f215245250f015464a1cb46c21ae1c9e6956833f2095ea432d0a"
"1823864197","2945480236","770052801","Underwood","Julia","NP","97","General Practice","381848009X","TRUE","PREFERRED","2022-09-10","","TRUE","FALSE","TIER_3","49331 Lewis Views Apt. 516","Fresno","CA","94577","06085","36.8977211","-122.0912158","091-779-8270","ACTIVE","2027-10-20","TRUE","FALSE","47","15","0.9908","CAQH_PROVIEW","2026-09-15 10:31:41","4f0bf16d3517c3743015bd7c1544eefb4919b60aebf50fdd65560e746247b73b"
"1890340597","","918806764","Moreno","Brandon","DO","38","Psychiatry","873485234X","FALSE","IN_NETWORK","2022-04-29","","TRUE","TRUE","TIER_2","782 Jessica Crossroad Apt. 699","Sacramento","CA","93701","06085","37.5163173","-122.2455146","586-693-4654","ACTIVE","2028-01-13","TRUE","FALSE","94","20","1.8154","CAQH_PROVIEW","2026-09-15 10:31:41","2334f09abaf20850fc0aa857d598fa7eee8891ce961dedf76e8567e06f213ead"
"1144818105","2120717832","283572632","Chavez","Dennis","MD","90","Nephrology","761183026X","FALSE","PREFERRED","2022-05-31","","TRUE","FALSE","TIER_2","848 Joseph Plaza Apt. 339","San Francisco","CA","95148","06085","36.8253983","-121.8915169","452-288-5158","ACTIVE","2027-02-17","TRUE","FALSE","117","2","2.6623","CAQH_PROVIEW","2026-09-15 10:31:41","ed28fcb0304a14cc31abe3f4d2b0ca07f39df03dc9ef3d6368fea1defb058dbe"
"1593934037","2855522992","367606581","Castillo","Ashley","MD","97","General Practice","956981838X","TRUE","PREFERRED","2024-03-02","","TRUE","FALSE","TIER_1","846 Alexandra Burg Suite 200","Sacramento","CA","94577","06085","37.1126011","-121.8200959","342-442-0438","ACTIVE","2027-04-15","TRUE","FALSE","202","37","1.4757","CAQH_PROVIEW","2026-09-15 10:31:41","086869179bada3eac469894785441bcda6f43288f617b829d3ba55efda77e7ce"
"1531434021","2162054679","687966880","Johnson","Lisa","MD","24","Family Practice","673355009X","TRUE","IN_NETWORK","2023-03-13","","TRUE","FALSE","TIER_1","838 Young Tunnel","San Jose","CA","95126","06085","37.503231","-121.9056536","406-665-8004","ACTIVE","2028-09-03","TRUE","FALSE","64","22","2.3866","CAQH_PROVIEW","2026-09-15 10:31:41","da015e1579b411dfeb85d4f643ecc3f64f7963bde72d267c1f6230de08ae6a4b"
"1908829922","2564085460","635067922","Harris","Misty","PA","24","Family Practice","341609039X","TRUE","IN_NETWORK","2024-06-15","","TRUE","FALSE","TIER_1","59893 Kelly Fall Apt. 228","Sacramento","CA","94122","06085","37.2924989","-122.190244","160-648-4229","ACTIVE","2027-08-28","TRUE","FALSE","110","28","2.2678","CAQH_PROVIEW","2026-09-15 10:31:41","ccc4074d335a7574ea425d753667cbcf5c6a6e5b801b340cdb9351d8cb03d3a8"
"1167168555","","591062442","Singleton","Adam","NP","38","Psychiatry","569174612X","FALSE","IN_NETWORK","2024-03-02","","TRUE","TRUE","TIER_1","202 Carlson Trail Suite 798","San Francisco","CA","93711","06085","36.8515496","-122.0437231","515-832-8182","ACTIVE","2026-10-26","TRUE","FALSE","136","11","2.7409","CAQH_PROVIEW","2026-09-15 10:31:41","efe907908b635bb65bdcce7c0a35407a283da9cdd8459d049e370bec66c49649"
"1467976839","","761663571","Perry","Amanda","MD","11","Medical Oncology","726285652X","FALSE","OUT_OF_NETWORK","2025-08-19","","TRUE","TRUE","TIER_2","3355 Carter Terrace","San Jose","CA","93720","06085","37.5784038","-122.4316905","987-801-5739","ACTIVE","2027-07-12","TRUE","FALSE","249","12","2.3326","CAQH_PROVIEW","2026-09-15 10:31:41","1ea6944de6813046f40a005dff1bfc117dfb7ce2fd080945b69b61e4e9f3e465"
"1278506355","2257568090","557713542","Sellers","John","NP","08","Geriatrics","428708841X","FALSE","IN_NETWORK","2024-01-02","","FALSE","FALSE","TIER_2","561 Scott Stream","Fresno","CA","94603","06085","37.2892319","-121.8580888","408-588-7704","ACTIVE","2027-02-02","TRUE","FALSE","72","40","1.947","CAQH_PROVIEW","2026-09-15 10:31:41","5872975ca7b1fe17c20f00fd2dbd14b024dba858e9eef27c609072af399e4e29"
"1505383053","2814825057","947628191","Villanueva","James","MD","66","Rheumatology","329597323X","FALSE","PREFERRED","2024-01-27","","FALSE","TRUE","TIER_1","28801 Ellen Trail","San Francisco","CA","94118","06085","37.3207719","-121.7027074","361-386-1207","ACTIVE","2027-01-01","TRUE","FALSE","180","21","0.8321","CAQH_PROVIEW","2026-09-15 10:31:41","964fdd86adab7e87770797ef718e1354824f2fd964a3ae9ee7777deff0bcec8d"
"1321274065","","500066089","Love","Benjamin","PA","90","Nephrology","186190530X","FALSE","PREFERRED","2024-10-03","","TRUE","TRUE","TIER_2","24819 Rhonda Lodge","San Francisco","CA","94577","06085","37.1009082","-122.400283","676-650-6180","ACTIVE","2027-12-28","TRUE","FALSE","247","4","1.1004","CAQH_PROVIEW","2026-09-15 10:31:41","4990e2525997088a7191a70c8f2c77b246958dff468603a20737e476c8f6675c"
"1660737567","2101738851","745630721","May","Christine","MD","24","Family Practice","935060540X","TRUE","IN_NETWORK","2024-01-01","","FALSE","TRUE","TIER_2","158 Keith Spur","Fresno","CA","94122","06085","37.3417027","-121.5885817","491-476-6072","ACTIVE","2028-01-11","FALSE","FALSE","16","36","0.5243","CAQH_PROVIEW","2026-09-15 10:31:41","22081caf8c379543c1efbbf4ee5ea0eea0aba63ab51784a402db489e4e706ad4"
"1552891279","2170523834","883445927","Ferguson","Derek","MD","86","Pulmonary Disease","200726798X","FALSE","IN_NETWORK","2023-06-02","","TRUE","TRUE","TIER_3","424 Bernard Branch Apt. 100","Sacramento","CA","95126","06085","36.8025836","-122.0789323","996-881-4353","ACTIVE","2028-06-24","TRUE","FALSE","221","33","1.4079","CAQH_PROVIEW","2026-09-15 10:31:41","cc52ee474dbcac633c7e4af0eb614bbef550bda446e138476d62f4b7aa0a7b29"
"1152963104","2530147075","475632325","Gutierrez","Debbie","DO","38","Psychiatry","601725388X","FALSE","IN_NETWORK","2024-07-16","","TRUE","FALSE","TIER_2","23943 Howard Union","Fresno","CA","94122","06085","37.1871226","-122.202627","908-781-4141","ACTIVE","2028-09-01","TRUE","FALSE","14","20","2.1512","CAQH_PROVIEW","2026-09-15 10:31:41","9528f0de67b0c5fadedb35c1df1fedcb2475ea72163179758d9d7bd6fb02c377"
"1835176322","2346389450","520369985","Gonzalez","Beverly","MD","24","Family Practice","974402433X","TRUE","IN_NETWORK","2022-07-03","","FALSE","FALSE","TIER_1","2314 Rachel Island Suite 759","Sacramento","CA","94603","06085","37.5193181","-121.7493112","492-995-5620","ACTIVE","2026-11-17","TRUE","FALSE","120","3","0.7838","CAQH_PROVIEW","2026-09-15 10:31:41","793b9d7fb870bc7268070dd67fd7c03a8cacdca3d58ecf783e193a19b30b6b1f"
