CUSTOMER_ID,COMPANY_NAME,CONTACT_FIRST_NAME,CONTACT_LAST_NAME,EMAIL,PHONE,ADDRESS,CITY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,CUSTOMER_TYPE,CREDIT_RATING,ACCOUNT_STATUS,CREDIT_LIMIT,YTD_REVENUE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
CU-020749,Brown Inc,Kimberly,Hunt,brittany66@kennedy.com,3886943830,8165 Smith Pines Apt. 418,Detroit,MI,90126,42.255648,-82.999581,EVENTS,A,ACTIVE,192202.37,224138.87,UR_CUSTOMERS,d4bd761f38c117b2ee60dca60f9fc5a169443716a6c3c2e5f9ffb28eb651c618,2026-03-20T07:54:07.309880,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.309881,9999-12-31T00:00:00
CU-020750,OR Electric Co,Christine,Potter,juangould@lopez.com,534.360.8736x314,72293 Kevin Avenue,Portland,OR,85689,45.491425,-122.715759,UTILITY,A,ACTIVE,224672.32,140317.36,UR_CUSTOMERS,e7a00e77ae6e419ddeab2a7fcdbc0c46f59d92e1ad6a8d660d66a0d6e9124cfe,2026-03-20T07:54:07.310120,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.310121,9999-12-31T00:00:00
CU-020751,Perez Engineering,Kimberly,May,joshuarodriguez@morales.biz,492-473-8681x337,818 Michael Fords Apt. 588,Minneapolis,MN,33147,44.971923,-93.309401,INFRASTRUCTURE,D,ACTIVE,16243.08,85971.57,UR_CUSTOMERS,24bcd826cf64ac38f8a4b495a639b0ef5f21b982cc7ea8390d33f85a9a264ed3,2026-03-20T07:54:07.310338,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.310339,9999-12-31T00:00:00
CU-020752,Randolph Inc,James,Tucker,pwilliams@gordon.info,001-687-360-2874x90726,0391 Castillo Club,Richmond,VA,23259,37.501297,-77.481888,RESIDENTIAL,D,ACTIVE,12059.84,494579.44,UR_CUSTOMERS,94f57aee9f639cbe32fbdb190348794931c2c01b70987cb4ad4b5b2f9b3cd09b,2026-03-20T07:54:07.310541,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.310542,9999-12-31T00:00:00
CU-020753,"Dixon, Sanchez and Lynch",Jeffrey,Wong,rebecca93@waters.com,481.546.9539x536,72486 Michelle Corner,Tulsa,OK,45152,36.128444,-96.035702,RESIDENTIAL,B,ACTIVE,196747.63,42790.74,UR_CUSTOMERS,78ac7b557b683624f57aecc82856982299131aea17800c831d0421d99059332b,2026-03-20T07:54:07.310787,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.310787,9999-12-31T00:00:00
CU-020754,TX Power Co,Ryan,Preston,jerrywilliams@price.org,967-301-4128x044,83624 Parker Isle,Houston,TX,53282,29.818003,-95.382582,UTILITY,A,ACTIVE,252491.74,372502.31,UR_CUSTOMERS,0af5a56e0dd154d41e9c5c64984427a4c3705854586592a70ed3a40808743f7b,2026-03-20T07:54:07.311029,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.311030,9999-12-31T00:00:00
CU-020755,Lewis Group,Amy,Hester,epark@pratt.info,260.863.9513x689,4169 Newman Mall Suite 337,Houston,TX,97669,29.814682,-95.444212,MINING,D,ACTIVE,21421.78,242017.16,UR_CUSTOMERS,ebfec2e38983b07eef473ad523dd3eb556e6d941024b7e7d732fa676e40fd662,2026-03-20T07:54:07.311235,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.311235,9999-12-31T00:00:00
CU-020756,Butler-Miller,Michelle,Nelson,matthewchavez@crawford.org,458-536-1883x744,42445 Ian Village Suite 702,Dallas,TX,16300,32.732396,-96.840201,INDUSTRIAL,B,INACTIVE,84845.59,200755.59,UR_CUSTOMERS,80e2dfb145aaa7896643e04ecca6dfdee624ea2022a2c61f2c1a22b3acf3712c,2026-03-20T07:54:07.311533,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.311533,9999-12-31T00:00:00
CU-020757,TX Electric Co,Valerie,Burnett,christineclarke@peters.com,001-603-576-3294x0380,1269 William Lane Suite 510,Dallas,TX,69183,32.750337,-96.788833,UTILITY,A,ACTIVE,409887.7,354963.57,UR_CUSTOMERS,3ca5dc345b902c919871a4cf2c1737cdc74f8af2b509ca7e235700a1d9a9ed05,2026-03-20T07:54:07.311776,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.311777,9999-12-31T00:00:00
CU-020758,Chicago County,Robert,Castaneda,ahardin@charles-francis.com,+1-631-432-9402x759,16575 Flores Hollow Suite 328,Chicago,IL,09838,41.835382,-87.67899,GOVERNMENT,A,ACTIVE,109450.95,332617.34,UR_CUSTOMERS,75adfba02fae14b844d5367dca64f7d03774b40d385f3220e44edc1315a19706,2026-03-20T07:54:07.311979,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.311979,9999-12-31T00:00:00
CU-020759,Kaufman Construction,Gina,Estrada,muellerphillip@ewing-mendoza.net,001-341-709-6006x616,76602 Carter Landing,Charlotte,NC,49863,35.297923,-80.886538,INFRASTRUCTURE,A,ACTIVE,499355.49,425755.25,UR_CUSTOMERS,c032a194f3e9f0d9b4eca591ccdab717bd19df20a0c9c7fd130cd4e9fc540074,2026-03-20T07:54:07.312235,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.312236,9999-12-31T00:00:00
CU-020760,Burke Development,Jacqueline,Davis,carterjerry@kemp.info,775-554-6068x34260,824 Chapman Lane,Phoenix,AZ,95650,33.469114,-112.014602,CONSTRUCTION,B,ACTIVE,161836.14,209849.64,UR_CUSTOMERS,ba897322e5ba5a353a01a60fbbe62c0cb8b6f3e8fdbb0c224cbf097ef0f74ac9,2026-03-20T07:54:07.312516,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.312517,9999-12-31T00:00:00
CU-020761,Williams Development,Janet,Wyatt,palmerkatherine@hawkins.com,463.848.7451,379 Michelle Estate,Richmond,VA,86347,37.560297,-77.449895,CONSTRUCTION,A,ACTIVE,484674.82,206735.83,UR_CUSTOMERS,eeb0684d2df319f89aea94f857402e413387bf36a775c272617c928dccdb3bf6,2026-03-20T07:54:07.312788,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.312789,9999-12-31T00:00:00
CU-020762,"English, Clark and Johnson",Deborah,Carter,sherryjones@miller.com,001-855-879-9900x725,30636 Griffin Pine Apt. 715,Richmond,VA,14808,37.510739,-77.447327,EVENTS,C,INACTIVE,61855.03,314368.03,UR_CUSTOMERS,67e58239f9e0f9adddadba1047e177dfcca3e1e5bbc587913f4314a4f2b74e79,2026-03-20T07:54:07.313071,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.313072,9999-12-31T00:00:00
CU-020763,Mitchell and Sons,Raymond,Gibson,mbarajas@ballard-douglas.com,001-722-749-6737x1967,120 Cook Skyway Apt. 289,St. Louis,MO,90645,38.549881,-90.180469,INDUSTRIAL,A,ACTIVE,332741.27,107757.22,UR_CUSTOMERS,df7a83e7c8b1e4e573fe22b00c9773dc5e8b15648452580c4c4ab1b35f23483f,2026-03-20T07:54:07.313306,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.313307,9999-12-31T00:00:00
CU-020764,NC Electric Co,Joshua,Evans,nicholaschapman@duncan-blanchard.com,+1-966-874-8868x99690,141 Marcus Camp,Raleigh,NC,98265,35.738771,-78.568816,UTILITY,C,ACTIVE,21565.06,360904.25,UR_CUSTOMERS,65a222ee4d9f05d2d70c62ba75f2cf844e753663406c16f0249769ea43b89360,2026-03-20T07:54:07.313518,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.313518,9999-12-31T00:00:00
CU-020765,San Diego Parks Dept,Jenny,Hanson,mcdanielkristy@owens-lopez.com,725.644.5278x610,287 Conway Motorway Suite 193,San Diego,CA,80579,32.666279,-117.13114,GOVERNMENT,C,ACTIVE,72713.34,45470.1,UR_CUSTOMERS,63d1f9acdfb301cd97052ff9e8fbc923991bbaa90b99befdcceea08016f477d8,2026-03-20T07:54:07.313739,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.313739,9999-12-31T00:00:00
CU-020766,Martinez Development,Johnny,Yates,shanejackson@shepard.net,+1-791-208-5877x707,99392 Long Mission,Chicago,IL,80711,41.922961,-87.67755,CONSTRUCTION,C,ACTIVE,72199.88,199049.16,UR_CUSTOMERS,0beee74cb7833ed91264d7a81dc2e6753a569e03a08815771ce41415b61236db,2026-03-20T07:54:07.314019,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.314020,9999-12-31T00:00:00
CU-020767,Holt-Torres,Erica,Foster,christopherhaas@jones-powell.biz,(278)561-6338x63813,624 Turner Ridge,San Diego,CA,33644,32.741518,-117.180738,INDUSTRIAL,C,ACTIVE,71433.49,59874.33,UR_CUSTOMERS,abe885a957cdeb7479a1d79825365c800e7dac91c9bb2a05462e744ea054f4d8,2026-03-20T07:54:07.314300,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.314301,9999-12-31T00:00:00
CU-020768,CT Electric Co,Richard,Diaz,ashley70@walker-phillips.com,295-341-2176x208,934 Amanda Burg,Hartford,CT,88857,41.747455,-72.620776,UTILITY,D,ACTIVE,21442.52,462563.8,UR_CUSTOMERS,835bd751cadf602cc8353d95a7dcd0807eb7af1a064c5ad908db96351574bced,2026-03-20T07:54:07.314481,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.314482,9999-12-31T00:00:00
CU-020769,Lawrence Builders,Mackenzie,Kelly,smorris@kelly.org,4016923315,1575 Neal Drive,St. Louis,MO,61078,38.671317,-90.131062,INFRASTRUCTURE,B,ACTIVE,134218.17,219102.15,UR_CUSTOMERS,fcf79a326f32dc31c0e1d3f352fe2d06a9b4d27a9cfbe41f7f1762ab32cc1a97,2026-03-20T07:54:07.314739,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.314740,9999-12-31T00:00:00
CU-020770,Henderson Engineering,Robert,Singleton,timothyolsen@blevins.com,635.669.4201,6616 Nicole Ville Suite 064,Boston,MA,09063,42.32519,-71.138403,CONSTRUCTION,A,ACTIVE,266479.87,372716.44,UR_CUSTOMERS,bf54b2ff0166fbf707952b4d49e105dba357dbd4e43bd87601c11d0f71e59b66,2026-03-20T07:54:07.315010,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.315011,9999-12-31T00:00:00
CU-020771,Lewis PLC,Kurt,Fields,qbarron@little.com,246.555.4612,672 Green Spring Apt. 198,Seattle,WA,81457,47.611218,-122.274688,EVENTS,C,ACTIVE,92140.59,45029.55,UR_CUSTOMERS,ca7681fac276cfbe009b7fb1d0a6f7fb63b0791127bce995f46612eaa8734511,2026-03-20T07:54:07.315224,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.315225,9999-12-31T00:00:00
CU-020772,Thornton PLC,Rachael,Wilson,erin53@walter-davidson.com,362-586-0781x38475,74918 Smith Square Apt. 405,Columbus,OH,88531,40.022164,-82.94656,MINING,A,SUSPENDED,185066.71,261287.13,UR_CUSTOMERS,46f0814fc2ec4920b0dc65e987ed99ce13218b5320bb22a44dbd9da727f40e55,2026-03-20T07:54:07.315460,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.315461,9999-12-31T00:00:00
CU-020773,Mack-Butler,Michael,Anderson,qjensen@newman.com,001-897-637-2530x31584,442 Hailey Glens,San Diego,CA,88681,32.661457,-117.128551,RESIDENTIAL,A,ACTIVE,451435.45,139834.16,UR_CUSTOMERS,85157ed7715b8a63ebc6557c796b22eaa454068e3edfd9aba541eff9f09155cf,2026-03-20T07:54:07.315745,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.315746,9999-12-31T00:00:00
CU-020774,Smith Builders,Breanna,Martin,danielkelly@sosa.info,505.439.0034,2055 Mann Stream,Denver,CO,50645,39.679128,-105.064979,INFRASTRUCTURE,C,ACTIVE,69742.72,312641.11,UR_CUSTOMERS,2ba30467f35431a1381fc5ee2a7520b7a6bf8034dba66cde9f1f1b6d259fd2fd,2026-03-20T07:54:07.315968,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.315969,9999-12-31T00:00:00
CU-020775,Fuentes Engineering,Pamela,Turner,ywatson@quinn-ramos.com,793.399.4310,8782 Erika Port Suite 728,San Francisco,CA,32253,37.846578,-122.385413,INFRASTRUCTURE,B,ACTIVE,68961.03,374727.07,UR_CUSTOMERS,5a0b016e0c3d3b32c49dff2b56f592692fd699c448d165ad5a402bc861af33f9,2026-03-20T07:54:07.316189,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.316190,9999-12-31T00:00:00
CU-020776,Munoz Construction,April,Smith,hoffmananna@welch-chapman.net,460-974-5625x6703,875 Carson Center,Newark,NJ,76492,40.776828,-74.25149,CONSTRUCTION,D,ACTIVE,5942.18,374100.62,UR_CUSTOMERS,1d95471ad8ba38fa15730ac9d236f64aed36688c716d488a9590b3c95609cff3,2026-03-20T07:54:07.316440,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.316441,9999-12-31T00:00:00
CU-020777,"Harrell, Beck and Johnson",Matthew,Jarvis,brandonmorales@pruitt.com,001-406-248-4773,4407 Cynthia Ports,San Francisco,CA,63911,37.772044,-122.495218,EVENTS,B,INACTIVE,146011.32,351321.35,UR_CUSTOMERS,25886398c799171d509511ffbb6a4a5cb1f5616abae2c7889a56bfc066348bbe,2026-03-20T07:54:07.316774,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.316775,9999-12-31T00:00:00
CU-020778,Stout Ltd,Claudia,Chambers,jonesbrian@todd.com,+1-916-394-2616x664,9352 Peterson Lakes,Sacramento,CA,18219,38.653796,-121.441044,MINING,B,ACTIVE,186311.48,336995.74,UR_CUSTOMERS,51751407525f6f073278c907fc912b7efaadc9f01d3d5dc10898b4a21575b58a,2026-03-20T07:54:07.316997,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.316998,9999-12-31T00:00:00
CU-020779,"Mann, Stephens and Rodriguez",Gail,Jacobson,alexandersmith@hughes.com,852-890-0741,08604 Angela Shore Apt. 167,Chicago,IL,18889,41.80617,-87.557001,INDUSTRIAL,D,ACTIVE,6534.45,365008.15,UR_CUSTOMERS,cec5d4f87c12077a9a630d14f4d9f690fdee319b1d9b28c7fa40304f67563206,2026-03-20T07:54:07.317322,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.317323,9999-12-31T00:00:00
CU-020780,Lewis Builders,Melissa,Turner,valerie71@james.com,(273)277-8892x14181,90847 Jessica Shoal Apt. 705,Columbus,OH,51711,39.942585,-82.959837,INFRASTRUCTURE,D,ACTIVE,14456.86,132978.77,UR_CUSTOMERS,92a058e8cb3b087bf3af7d67c0dd750e4e6b85594cd22f6da9b5123d0ea109dc,2026-03-20T07:54:07.317505,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.317506,9999-12-31T00:00:00
CU-020781,Nelson Contracting,Dana,Gregory,amber57@cole-smith.com,001-536-975-9479x1099,652 Kelli Plain Apt. 453,Los Angeles,CA,25876,34.123197,-118.193909,INFRASTRUCTURE,A,ACTIVE,427786.18,488087.56,UR_CUSTOMERS,9aebbd968475a85bdef3ef783580d118739675342ff637c6c9b22f28c42b93a1,2026-03-20T07:54:07.317719,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.317720,9999-12-31T00:00:00
CU-020782,TX Electric Co,Joseph,Lewis,cheryl82@cobb.com,5268755475,163 Matthew Cove Suite 230,El Paso,TX,25726,31.725619,-106.515618,UTILITY,B,INACTIVE,88922.71,114959.9,UR_CUSTOMERS,42a19bd390afa54f36535522e8ee3a532cff091c1762a09427eda8a153576bad,2026-03-20T07:54:07.317880,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.317881,9999-12-31T00:00:00
CU-020783,San Francisco Parks Dept,Megan,Bailey,christophersolis@holden.com,3803480886,8044 Brian Island,San Francisco,CA,89815,37.729162,-122.43297,GOVERNMENT,C,ACTIVE,16615.98,45448.51,UR_CUSTOMERS,c645a9a8b25010633ba7ce27fe658380b3a0fe8193dcd93a029bf549e368965d,2026-03-20T07:54:07.318064,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.318065,9999-12-31T00:00:00
CU-020784,Livingston-Martinez,Cory,Wallace,ablack@schmidt.info,(263)952-1526x73711,8686 Barnes Street,Denver,CO,40758,39.784553,-104.95647,MINING,D,ACTIVE,5619.0,245027.74,UR_CUSTOMERS,5f269483af44392fc54bc379f0d5662c092fd0a8e8727f21c8378d9db14b4e61,2026-03-20T07:54:07.318355,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.318356,9999-12-31T00:00:00
CU-020785,Garcia Builders,Thomas,Young,ronald95@fields.com,325-877-6899x77395,32370 Joseph Stream Apt. 950,El Paso,TX,89483,31.787115,-106.488032,INFRASTRUCTURE,C,ACTIVE,57757.58,204412.62,UR_CUSTOMERS,d6d56118ce5ad70e7e3624e61bfbf27d9a5143c44e2a1c0afb6c548b2da98a40,2026-03-20T07:54:07.318541,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.318542,9999-12-31T00:00:00
CU-020786,Flynn-Cochran,Michael,Cowan,oliversonya@contreras.com,+1-547-572-5961x1595,62906 Amy Track Apt. 566,San Diego,CA,07522,32.640924,-117.10952,INDUSTRIAL,B,ACTIVE,142192.01,274891.04,UR_CUSTOMERS,395542078f81897ef25de89e73529cdbffb3f64470a91c37bb01127a79c42991,2026-03-20T07:54:07.318849,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.318849,9999-12-31T00:00:00
CU-020787,Stanley Engineering,Latasha,Lee,bellchristopher@lewis.org,963.556.8087,2441 Ford Divide Apt. 874,New York,NY,32143,40.703464,-74.002865,INFRASTRUCTURE,B,ACTIVE,150867.8,466515.51,UR_CUSTOMERS,3ae5e7de9eaf4481afe3d978d7295c89f7b183d33f5e84a72712a162286b93c7,2026-03-20T07:54:07.319129,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.319129,9999-12-31T00:00:00
CU-020788,VA Energy Co,Andrew,Russell,mturner@harris.com,670.792.9516x28908,262 Woods Ford Apt. 125,Richmond,VA,68817,37.494994,-77.358939,UTILITY,B,ACTIVE,69687.46,413024.4,UR_CUSTOMERS,d6188eae4692051d51f97f357330efc2969bc2aad53fd894f849ac2f20dd3ebd,2026-03-20T07:54:07.319359,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.319360,9999-12-31T00:00:00
CU-020789,Davis Development,Ellen,Tapia,zlong@adams.com,+1-874-747-6522x469,9217 Jones Cove,Charlotte,NC,32946,35.149766,-80.881733,INFRASTRUCTURE,B,ACTIVE,170031.28,100189.97,UR_CUSTOMERS,d94450941834576898216456f1ba0bf817fff9dec4ceeb995600784819d389b1,2026-03-20T07:54:07.319561,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.319562,9999-12-31T00:00:00
CU-020790,NY Water Co,Nathan,Sandoval,mark70@sims.com,645.380.7664x878,312 Graham Park,New York,NY,70726,40.758255,-73.965212,UTILITY,C,ACTIVE,11130.72,383639.27,UR_CUSTOMERS,1bf129868c178919b57d546d59959cc80c6ac9f709fef2f6e3552eb2001c2938,2026-03-20T07:54:07.319782,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.319782,9999-12-31T00:00:00
CU-020791,Mejia Contracting,James,Obrien,danarusso@mora.com,788-616-0353x4176,41191 Destiny Highway Suite 391,Newark,NJ,82991,40.733455,-74.214304,INFRASTRUCTURE,D,ACTIVE,5560.73,159030.7,UR_CUSTOMERS,0ec6605e5e10868af096ad7e1cd188363fa9fb9579764fbb21bb83b6115f43dc,2026-03-20T07:54:07.319996,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.319997,9999-12-31T00:00:00
CU-020792,Clayton PLC,Lori,Young,april48@smith.com,(277)315-6853,4794 Rhonda Alley Apt. 089,Portland,OR,96658,45.576853,-122.647208,EVENTS,D,ACTIVE,9978.62,54637.0,UR_CUSTOMERS,e85870b5561bbe6285c9794d77b95ca7e13e4f9e798934f9144ba5e1c76fccdc,2026-03-20T07:54:07.320250,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.320251,9999-12-31T00:00:00
CU-020793,Moore Drilling,Ashlee,Williams,ggreen@williamson.com,8297376452,80238 Flores Fall Suite 008,San Diego,CA,01569,32.787196,-117.239436,OIL_AND_GAS,B,SUSPENDED,173890.01,199243.41,UR_CUSTOMERS,ee6b4e8aed0bb7a9547ea5ab8a0a372f450fd56209a2a48df941000cc444a58d,2026-03-20T07:54:07.320507,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.320508,9999-12-31T00:00:00
CU-020794,Riley-Johnson,Misty,Roy,smithjohn@cook.info,+1-528-268-7220,08169 Sheila Ford Suite 662,Las Vegas,NV,15292,36.1794,-115.202049,MINING,A,ACTIVE,278162.32,442213.7,UR_CUSTOMERS,dba4a75d87e127889f3c20632dba6c531f8a959fe3e065708bb2e1bf018b2e23,2026-03-20T07:54:07.320749,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.320750,9999-12-31T00:00:00
CU-020795,Adams-Bailey,Tiffany,Jones,griffinmary@jacobson.com,001-494-828-6358x349,987 Gilbert Keys,Phoenix,AZ,80324,33.44706,-112.025765,INDUSTRIAL,A,ACTIVE,468433.47,492569.64,UR_CUSTOMERS,fc5cbc1b0d25aac462d734cebdb9cfe1556f73c38f865996f525548cdcd5342a,2026-03-20T07:54:07.321054,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.321055,9999-12-31T00:00:00
CU-020796,Brown and Sons,Kelsey,Francis,michaelsweeney@bailey.net,+1-734-963-8916x1905,02961 Ball Rapid Apt. 941,Kansas City,MO,56677,39.068038,-94.590148,MINING,B,ACTIVE,114951.63,301025.4,UR_CUSTOMERS,cbc8e8d2769ec162219fd3df26c62eae70703fbfaa754d0dc81027e855078029,2026-03-20T07:54:07.321338,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.321338,9999-12-31T00:00:00
CU-020797,Mcdonald Engineering,Mark,Hopkins,lopezcaitlin@gilbert.com,681-918-9172x845,400 Robert Plaza Suite 580,Philadelphia,PA,65152,39.948301,-75.094625,INFRASTRUCTURE,D,ACTIVE,13211.78,487729.7,UR_CUSTOMERS,87bf737086aa17ef6ada4c86c79513bdbbe042c0a3d6beebf91d9404fa1887ef,2026-03-20T07:54:07.321606,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.321607,9999-12-31T00:00:00
CU-020798,"Lopez, Smith and Brown",Dana,Johnson,fpham@berger.com,652.892.5556x808,15812 Omar Drives,Columbus,OH,36309,39.995429,-82.950255,EVENTS,A,ACTIVE,197287.44,150981.72,UR_CUSTOMERS,3bb6db03b69a99ff328cc0028d231bfd2c4d8b76fd8a05e8fa40b89362a78f0e,2026-03-20T07:54:07.321912,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.321912,9999-12-31T00:00:00
CU-020799,"Lopez, Oliver and Zavala",Justin,Webb,smithteresa@wilson-schwartz.biz,+1-972-944-6095x7724,6308 Mathew Curve Apt. 910,Tulsa,OK,05344,36.080534,-96.055346,EVENTS,D,ACTIVE,12727.51,127344.68,UR_CUSTOMERS,d4daac602acdc8f612b780604734223fe3e2c3a24be762d091eaac1d6b18db82,2026-03-20T07:54:07.322209,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.322210,9999-12-31T00:00:00
CU-020800,"Vazquez, Butler and Adams",Steve,Burton,wagnerlori@williams.com,805.497.5733,5755 Taylor Pass Suite 856,Tampa,FL,71359,27.94821,-82.429151,EVENTS,A,ACTIVE,401152.77,474511.45,UR_CUSTOMERS,1096b3c9e027c8114fb7404b09ac72066fb67acf1308bb38631b32ac1ca1adff,2026-03-20T07:54:07.322489,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.322490,9999-12-31T00:00:00
CU-020801,TX Power Co,Michael,Hardy,rgill@woods.net,513.500.0255x4645,9852 Reid Pass Suite 470,Austin,TX,38072,30.237291,-97.81246,UTILITY,D,ACTIVE,6235.65,172042.62,UR_CUSTOMERS,348a56238c91335c83b2daf27000bb313af88b745aac0b6ba87d4333dc63fc71,2026-03-20T07:54:07.322716,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.322717,9999-12-31T00:00:00
CU-020802,Meyers Development,Hannah,Collins,murphyjulie@hubbard.com,(795)711-8196x13875,29813 Nicole Rue Apt. 419,Los Angeles,CA,88022,34.044928,-118.235601,INFRASTRUCTURE,C,INACTIVE,82636.19,28503.13,UR_CUSTOMERS,c51d5ed7ffd19c8eaf50dcc9868a559eefc51f67a1477a3e5d6a2d6d17463d0b,2026-03-20T07:54:07.322928,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.322929,9999-12-31T00:00:00
CU-020803,"Stevens, Nixon and Murray",Christopher,Meyer,reevesnicholas@bowers.biz,4489909859,3694 King Rapids,Pittsburgh,PA,27435,40.391139,-80.068099,RESIDENTIAL,A,ACTIVE,285453.77,420780.34,UR_CUSTOMERS,2bd4f658aed868c65ab1213fdeb1f13a256b97f0dfb93f2dbdc90ff00b9271ac,2026-03-20T07:54:07.323271,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.323271,9999-12-31T00:00:00
CU-020804,"Torres, Castillo and Terry",Zachary,Aguilar,omiller@davis.info,(345)980-8431x9652,053 Dennis Manor,Boston,MA,03101,42.294333,-71.081239,INDUSTRIAL,A,ACTIVE,198451.04,273919.57,UR_CUSTOMERS,55fe545965e9ba69ad7c4c9af9444a593a8b66bb44126a168d911b83821d91af,2026-03-20T07:54:07.323575,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.323575,9999-12-31T00:00:00
CU-020805,PA Gas Co,Mitchell,Terry,ievans@cooley.com,+1-358-576-9559x126,8373 Kimberly Square,Pittsburgh,PA,90912,40.509211,-80.007216,UTILITY,B,ACTIVE,68411.5,66099.35,UR_CUSTOMERS,87cc9aef73a41bb99c5588048b11be45698cb645c261ebcc3737aa731767a208,2026-03-20T07:54:07.323791,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.323792,9999-12-31T00:00:00
CU-020806,Bailey LLC,Daniel,Doyle,mark23@cochran.net,4249557116,51492 Harris Park Apt. 231,Houston,TX,61406,29.765919,-95.404216,RESIDENTIAL,A,ACTIVE,121537.19,197551.07,UR_CUSTOMERS,ff508c848304b7d7e5034064d512c9bd13b8ca5cf3932ea87ccf5648cd63309f,2026-03-20T07:54:07.323983,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.323984,9999-12-31T00:00:00
CU-020807,Houston School District,Jonathan,Orr,andersonjulia@rivers.info,(734)843-3460x2633,62987 Lisa Isle Apt. 151,Houston,TX,35757,29.778328,-95.340423,GOVERNMENT,A,ACTIVE,447979.69,388787.47,UR_CUSTOMERS,4ba793c612d1150cc91b261e1f8a2f5dd207322a3a9edc27a455fc0edbbffe58,2026-03-20T07:54:07.324167,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.324168,9999-12-31T00:00:00
CU-020808,TX Electric Co,Erica,Frye,staceydickerson@wells.com,+1-768-650-4485x26023,24055 Brandon Lodge Apt. 139,Austin,TX,02729,30.200861,-97.663787,UTILITY,B,ACTIVE,180246.67,457490.73,UR_CUSTOMERS,8e800329980320e6a0bcabc5ca522240006fb71171433c83303f623b36693115,2026-03-20T07:54:07.324349,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.324350,9999-12-31T00:00:00
CU-020809,Adams Ltd,Alyssa,Munoz,ocox@gonzalez.net,705.368.3355x5638,439 Phillips Turnpike,Raleigh,NC,51559,35.725885,-78.61416,MINING,A,ACTIVE,147722.85,76502.07,UR_CUSTOMERS,9829c8c4e7a783903f7406854c9d2cda92b19b94744b6cf716a309641ffffcc2,2026-03-20T07:54:07.324547,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.324548,9999-12-31T00:00:00
